source,headline,pubdate,headline_length,Date,Open,High,Low,Close,Volume,is_trading_day,sentiment,sentiment_confidence
NVIDIA Developer,"Announcing Newton, an Open-Source Physics Engine for Robotics Simulation | NVIDIA Technical Blog - NVIDIA Developer",2025-03-18,115,2025-03-18,117.9785832327416,118.99839474842912,114.51921213127834,115.40904998779295,299686900.0,True,neutral,0.9322565197944641
1X | Home Robots,1X & NVIDIA Research Collaboration - 1X | Home Robots,2025-03-17,53,2025-03-17,122.71772499646224,122.86769930249316,118.00858060635532,119.50830841064452,255501500.0,True,neutral,0.8679065704345703
NVIDIA Developer,NVIDIA and QuEra Decode Quantum Errors with AI | NVIDIA Technical Blog - NVIDIA Developer,2025-03-18,89,2025-03-18,117.9785832327416,118.99839474842912,114.51921213127834,115.40904998779295,299686900.0,True,neutral,0.9369189143180847
NVIDIA Developer,Improve AI Code Generation Using NVIDIA NeMo Agent Toolkit | NVIDIA Technical Blog - NVIDIA Developer,2025-03-18,101,2025-03-18,117.9785832327416,118.99839474842912,114.51921213127834,115.40904998779295,299686900.0,True,neutral,0.8155827522277832
Nvidia Investor Relations,"Climate Tech Companies Adopt NVIDIA Earth-2 for High-Resolution, Energy-Efficient, More Accurate Weather Predictions and Disaster Preparedness - Nvidia Investor Relations",2025-03-18,170,2025-03-18,117.9785832327416,118.99839474842912,114.51921213127834,115.40904998779295,299686900.0,True,neutral,0.7120683193206787
The MITRE Corporation,MITRE to Shape the AI-driven Future of Wireless in Collaboration with NVIDIA - The MITRE Corporation,2025-03-18,100,2025-03-18,117.9785832327416,118.99839474842912,114.51921213127834,115.40904998779295,299686900.0,True,neutral,0.7792161107063293
IBM Newsroom,IBM Taps NVIDIA AI Data Platform Technologies to Accelerate AI at Scale - IBM Newsroom,2025-03-18,86,2025-03-18,117.9785832327416,118.99839474842912,114.51921213127834,115.40904998779295,299686900.0,True,neutral,0.6739741563796997
NVIDIA Developer,NVIDIA Blackwell Delivers World-Record DeepSeek-R1 Inference Performance - NVIDIA Developer,2025-03-18,91,2025-03-18,117.9785832327416,118.99839474842912,114.51921213127834,115.40904998779295,299686900.0,True,positive,0.8281586170196533
SoundHound,SoundHound AI to Spotlight Voice AI Innovation at 2025 NVIDIA GTC - SoundHound,2025-03-14,78,2025-03-14,118.5884764406672,121.85787967708788,118.12856083227834,121.64791870117188,277593500.0,True,positive,0.5634000301361084
CNBC,Nvidia shares fall 9% on tariff fears - CNBC,2025-03-03,44,2025-03-03,123.47622912906816,123.66617198823369,112.2492965435478,114.02880859375,411381400.0,True,negative,0.9533296823501587
Reuters,"Nvidia to invest billions in US chip production over four years, FT reports - Reuters",2025-03-20,85,2025-03-20,116.5288475567653,120.17817892707568,116.44886024718888,118.50848388671876,248829700.0,True,neutral,0.8476438522338867
Oracle Blogs,Oracle Delivers Sovereign AI Anywhere Using NVIDIA Accelerated Computing - Oracle Blogs,2025-03-18,87,2025-03-18,117.9785832327416,118.99839474842912,114.51921213127834,115.40904998779295,299686900.0,True,neutral,0.8712620139122009
NVIDIA Developer,Shrink Genomics and Single-Cell Analysis Time to Minutes with NVIDIA Parabricks and NVIDIA AI Blueprints - NVIDIA Developer,2025-03-19,123,2025-03-19,117.24871784817984,120.42814113812436,115.65901001721268,117.49867248535156,273426200.0,True,neutral,0.7758274078369141
NVIDIA Developer,"Introducing NVIDIA Isaac for Healthcare, an AI-Powered Medical Robotics Development Platform - NVIDIA Developer",2025-03-18,111,2025-03-18,117.9785832327416,118.99839474842912,114.51921213127834,115.40904998779295,299686900.0,True,neutral,0.7908907532691956
Cisco Blogs,Embracing the AI Era: Cisco Secure AI Factory with NVIDIA - Cisco Blogs,2025-03-18,71,2025-03-18,117.9785832327416,118.99839474842912,114.51921213127834,115.40904998779295,299686900.0,True,neutral,0.764437735080719
Oracle Blogs,Advancing AI Innovation: NVIDIA AI Enterprise and NVIDIA NIM on OCI - Oracle Blogs,2025-03-18,82,2025-03-18,117.9785832327416,118.99839474842912,114.51921213127834,115.40904998779295,299686900.0,True,neutral,0.811490535736084
NVIDIA Developer,Easily Build Edge AI Apps with Dynamic Flow Control in NVIDIA Holoscan 3.0 | NVIDIA Technical Blog - NVIDIA Developer,2025-03-20,117,2025-03-20,116.5288475567653,120.17817892707568,116.44886024718888,118.50848388671876,248829700.0,True,neutral,0.7814310193061829
The Information,‘Project Osprey:’ How Nvidia Seeded CoreWeave’s Rise - The Information,2025-03-12,70,2025-03-12,114.09930053195752,116.73882100614276,112.85951998498376,115.71900177001952,323857500.0,True,neutral,0.9095687866210938
NVIDIA Blog,Fast Lane to the Future: Automotive Leaders Showcase Advancements in Autonomous Driving at NVIDIA GTC - NVIDIA Blog,2025-02-28,115,2025-02-28,117.98772650698132,125.05579305607802,116.36817434407594,124.8858413696289,389091100.0,True,neutral,0.7263957262039185
Oracle Blogs,"Announcing New AI Infrastructure Capabilities with NVIDIA Blackwell for Public, On-Premises, and Service Provider Clouds - Oracle Blogs",2025-03-26,135,2025-03-26,118.70845626054094,118.8184292799946,112.68954449720724,113.7393569946289,293463300.0,True,neutral,0.5629218816757202
Oracle,Oracle Expands Distributed Cloud Capabilities with NVIDIA AI Enterprise - Oracle,2025-03-18,80,2025-03-18,117.9785832327416,118.99839474842912,114.51921213127834,115.40904998779295,299686900.0,True,positive,0.8678893446922302
NVIDIA Developer,A New Era in Data Center Networking with NVIDIA Silicon Photonics-based Network Switching | NVIDIA Technical Blog - NVIDIA Developer,2025-03-27,132,2025-03-27,111.32979509417152,114.42923110356094,110.639925475043,111.40978240966795,236902100.0,True,neutral,0.830505907535553
NVIDIA Developer,NVIDIA Blackwell Ultra for the Era of AI Reasoning | NVIDIA Technical Blog - NVIDIA Developer,2025-03-19,93,2025-03-19,117.24871784817984,120.42814113812436,115.65901001721268,117.49867248535156,273426200.0,True,neutral,0.9273903369903564
NVIDIA Developer,Networking Reliability and Observability at Scale with NCCL 2.24 | NVIDIA Technical Blog - NVIDIA Developer,2025-03-13,107,2025-03-13,117.00876245655115,117.73863334670654,113.76935252443204,115.55902862548828,299033100.0,True,neutral,0.7907488942146301
NVIDIA Developer,Kickstart Your AI Journey on RTX AI PCs and Workstations with NVIDIA NIM Microservices | NVIDIA Technical Blog - NVIDIA Developer,2025-03-25,129,2025-03-25,120.52812446850508,121.26798803028822,118.89841541478116,120.66809844970705,167447200.0,True,neutral,0.9309256076812744
NVIDIA Blog,Relive the Magic as GeForce NOW Brings More Blizzard Gaming to the Cloud - NVIDIA Blog,2025-03-13,86,2025-03-13,117.00876245655115,117.73863334670654,113.76935252443204,115.55902862548828,299033100.0,True,neutral,0.7904862761497498
NVIDIA Blog,World Leaders Put Spotlight on Sovereign AI at NVIDIA GTC - NVIDIA Blog,2025-03-04,71,2025-03-04,110.6197462594264,119.27737437091366,110.07989299750376,115.95828247070312,398163300.0,True,neutral,0.8167567253112793
CNBC,"Nvidia’s next chips are named after Vera Rubin, astronomer who discovered dark matter - CNBC",2025-03-13,92,2025-03-13,117.00876245655115,117.73863334670654,113.76935252443204,115.55902862548828,299033100.0,True,neutral,0.938004195690155
NVIDIA Developer,Accelerating Quantum Error Correction Research with NVIDIA Quantum | NVIDIA Technical Blog - NVIDIA Developer,2025-03-20,109,2025-03-20,116.5288475567653,120.17817892707568,116.44886024718888,118.50848388671876,248829700.0,True,neutral,0.8582907915115356
NVIDIA,GeForce RTX 5070 Game Ready Driver Released - NVIDIA,2025-03-05,52,2025-03-05,117.54784364725772,118.24764914601728,114.4786835987416,117.2679214477539,284337900.0,True,neutral,0.8151529431343079
NVIDIA Newsroom,NVIDIA Announces Financial Results for Fourth Quarter and Fiscal 2025 - NVIDIA Newsroom,2025-02-26,87,2025-02-26,129.95446947322534,133.69343728770713,128.4548795357506,131.24411010742188,322553800.0,True,neutral,0.7248587608337402
Cisco Newsroom,Cisco Expands Partnership with NVIDIA to Accelerate AI Adoption in the Enterprise - Cisco Newsroom,2025-02-25,98,2025-02-25,129.94444977330787,130.16439082972744,124.4059715229826,126.59536743164062,271428700.0,True,positive,0.9434695839881897
[H]ard|Forum,New Nvidia drivers - [H]ard|Forum,2025-01-31,33,2025-01-31,123.74615511454752,127.81504199868698,119.15741376372098,120.03717041015624,388161100.0,True,neutral,0.8929435610771179
understandingai.org,I don’t believe DeepSeek crashed Nvidia’s stock - understandingai.org,2025-01-28,69,2025-01-28,121.77668294561497,128.96471894622445,116.21820602712089,128.95472717285156,579666400.0,True,neutral,0.841191291809082
NVIDIA,"NVIDIA App Update Adds DLSS 4 Overrides, New Broadcast Update, Improvements To RTX Video Super Resolution & More | GeForce News - NVIDIA",2025-01-30,136,2025-01-30,123.0663342199192,124.96581615087412,118.06770157388424,124.61591339111328,392925500.0,True,neutral,0.658381462097168
Cisco Blogs,Cisco and NVIDIA Unite to Propel AI into the Enterprise - Cisco Blogs,2025-02-25,69,2025-02-25,129.94444977330787,130.16439082972744,124.4059715229826,126.59536743164062,271428700.0,True,positive,0.816992461681366
NVIDIA Blog,DeepSeek-R1 Now Live With NVIDIA NIM - NVIDIA Blog,2025-01-30,50,2025-01-30,123.0663342199192,124.96581615087412,118.06770157388424,124.61591339111328,392925500.0,True,neutral,0.9474743008613586
NVIDIA,"NVIDIA DLSS & GeForce RTX: List Of All Games, Engines And Applications Featuring GeForce RTX-Powered Technology And Features - NVIDIA",2025-01-30,133,2025-01-30,123.0663342199192,124.96581615087412,118.06770157388424,124.61591339111328,392925500.0,True,neutral,0.9494644999504089
NVIDIA Blog,It’s a Sign: AI Platform for Teaching American Sign Language Aims to Bridge Communication Gaps - NVIDIA Blog,2025-02-20,108,2025-02-20,139.991705837455,140.62153843760984,136.7525863640224,140.07168579101562,143903600.0,True,neutral,0.623471736907959
NVIDIA Blog,NVIDIA Blackwell Now Generally Available in the Cloud - NVIDIA Blog,2025-02-04,67,2025-02-04,116.92801344303116,121.16685177317856,116.66808241089754,118.6175537109375,256550000.0,True,neutral,0.937345564365387
NVIDIA Blog,Accelerate DeepSeek Reasoning Models With NVIDIA GeForce RTX 50 Series AI PCs - NVIDIA Blog,2025-01-31,91,2025-01-31,123.74615511454752,127.81504199868698,119.15741376372098,120.03717041015624,388161100.0,True,neutral,0.71781325340271
NVIDIA Blog,"What Is Retrieval-Augmented Generation, aka RAG? - NVIDIA Blog",2025-01-31,62,2025-01-31,123.74615511454752,127.81504199868698,119.15741376372098,120.03717041015624,388161100.0,True,neutral,0.9402170181274414
NVIDIA Blog,"Lights, Camera, Action: New NVIDIA Broadcast AI Features Now Streaming With GeForce RTX 50 Series GPUs - NVIDIA Blog",2025-01-30,116,2025-01-30,123.0663342199192,124.96581615087412,118.06770157388424,124.61591339111328,392925500.0,True,neutral,0.9277245402336121
NVIDIA Blog,GeForce NOW Celebrates Five Years of Cloud Gaming With AAA Blockbusters - NVIDIA Blog,2025-01-30,85,2025-01-30,123.0663342199192,124.96581615087412,118.06770157388424,124.61591339111328,392925500.0,True,positive,0.761764645576477
NVIDIA Blog,What Are Foundation Models? - NVIDIA Blog,2025-02-11,41,2025-02-11,132.54376130884148,134.4432358451655,130.9841901729766,132.76370239257812,178902400.0,True,neutral,0.9424436688423157
NVIDIA Blog,AI Pays Off: Survey Reveals Financial Industry’s Latest Technological Trends - NVIDIA Blog,2025-02-05,90,2025-02-05,121.72670769553925,124.96581960402936,120.72698113870702,124.79586791992188,262230800.0,True,neutral,0.572273850440979
NVIDIA Developer,Get Started with Neural Rendering Using NVIDIA RTX Kit | NVIDIA Technical Blog - NVIDIA Developer,2025-02-06,97,2025-02-06,127.38515593926265,128.7347928917548,125.17576116570513,128.64480590820312,251483600.0,True,neutral,0.92774897813797
NVIDIA Newsroom,NVIDIA Sets Conference Call for Fourth-Quarter Financial Results - NVIDIA Newsroom,2025-01-29,82,2025-01-29,126.46541333864904,126.8553060976507,120.01717989918284,123.66617584228516,467120600.0,True,neutral,0.8877006769180298
NVIDIA Blog,"NVIDIA CEO Awarded for Advancing Precision Medicine With Accelerated Computing, AI - NVIDIA Blog",2025-02-11,96,2025-02-11,132.54376130884148,134.4432358451655,130.9841901729766,132.76370239257812,178902400.0,True,neutral,0.5459667444229126
NVIDIA Blog,Massive Foundation Model for Biomolecular Sciences Now Available via NVIDIA BioNeMo - NVIDIA Blog,2025-02-19,97,2025-02-19,139.47184726600554,141.32134750878612,137.18248014952957,139.19192504882812,167536000.0,True,neutral,0.9096941351890564
NVIDIA,DLSS 4 With Multi Frame Generation & Enhancements For All DLSS Technologies Available Now In Over 75 Games and Apps - NVIDIA,2025-01-30,124,2025-01-30,123.0663342199192,124.96581615087412,118.06770157388424,124.61591339111328,392925500.0,True,neutral,0.7651777267456055
NVIDIA Developer,NVIDIA Open GPU Datacenter Drivers for RHEL9 Signed by Red Hat | NVIDIA Technical Blog - NVIDIA Developer,2025-02-10,105,2025-02-10,130.05441853152416,134.96307937585763,129.92446445785666,133.53347778320312,216989100.0,True,neutral,0.9338292479515076
NVIDIA Blog,Telcos Dial Up AI: NVIDIA Survey Unveils Industry’s AI Trends - NVIDIA Blog,2025-02-19,75,2025-02-19,139.47184726600554,141.32134750878612,137.18248014952957,139.19192504882812,167536000.0,True,neutral,0.9150279760360718
NVIDIA Developer,NVIDIA Deep Learning Institute Releases New Generative AI Teaching Kit - NVIDIA Developer,2025-02-25,89,2025-02-25,129.94444977330787,130.16439082972744,124.4059715229826,126.59536743164062,271428700.0,True,neutral,0.8146142959594727
NVIDIA Blog,"How Scaling Laws Drive Smarter, More Powerful AI - NVIDIA Blog",2025-02-12,62,2025-02-12,129.98445236307722,132.203846559633,129.04470695043975,131.10414123535156,160278600.0,True,neutral,0.8658527135848999
CBS News,"What is DeepSeek, and why is it causing Nvidia and other stocks to slump? - CBS News",2025-01-28,84,2025-01-28,121.77668294561497,128.96471894622445,116.21820602712089,128.95472717285156,579666400.0,True,negative,0.8252215385437012
NVIDIA,"DLSS 4 With Multi Frame Generation Available This Week In Marvel Rivals, Delta Force: Black Hawk Down, and Indiana Jones and the Great Circle - NVIDIA",2025-02-20,150,2025-02-20,139.991705837455,140.62153843760984,136.7525863640224,140.07168579101562,143903600.0,True,neutral,0.9053441882133484
NVIDIA,GeForce RTX 5070 Ti Game Ready Driver Released - NVIDIA,2025-02-20,55,2025-02-20,139.991705837455,140.62153843760984,136.7525863640224,140.07168579101562,143903600.0,True,neutral,0.8484838008880615
NVIDIA Developer,Agentic Autonomy Levels and Security | NVIDIA Technical Blog - NVIDIA Developer,2025-02-25,79,2025-02-25,129.94444977330787,130.16439082972744,124.4059715229826,126.59536743164062,271428700.0,True,neutral,0.9381257891654968
NVIDIA Developer,Render Path-Traced Hair in Real Time with NVIDIA GeForce RTX 50 Series GPUs - NVIDIA Developer,2025-02-06,94,2025-02-06,127.38515593926265,128.7347928917548,125.17576116570513,128.64480590820312,251483600.0,True,neutral,0.9372227787971497
NVIDIA Blog,NVIDIA Earth-2 Features First Gen AI to Power Weather Super-Resolution for Continental US - NVIDIA Blog,2025-02-24,103,2025-02-24,136.52266681200447,138.55211066034528,130.04444248958205,130.244384765625,251381100.0,True,neutral,0.7569753527641296
NVIDIA,"GeForce RTX 5090 & 5080 GeForce Game Ready Driver Also Includes Support For DLSS 4, New NVIDIA App Features, And RTX Game Updates - NVIDIA",2025-01-30,138,2025-01-30,123.0663342199192,124.96581615087412,118.06770157388424,124.61591339111328,392925500.0,True,neutral,0.8854276537895203
NVIDIA,"GeForce RTX 5090 & GeForce RTX 5080 Out Now, Featuring Game-Changing AI and Neural Rendering Capabilities, and DLSS 4 With Multi Frame Generation - NVIDIA",2025-01-30,154,2025-01-30,123.0663342199192,124.96581615087412,118.06770157388424,124.61591339111328,392925500.0,True,neutral,0.8189287185668945
Supermicro,Supermicro Ramps Full Production of NVIDIA Blackwell Rack-Scale Solutions with NVIDIA HGX B200 - Supermicro,2025-02-05,107,2025-02-05,121.72670769553925,124.96581960402936,120.72698113870702,124.79586791992188,262230800.0,True,neutral,0.8605151176452637
[H]ard|Forum,"Lots of NVIDIA GeForce RTX 5090 & 5090D GPUs Are Getting Bricked, Possibly Due To Driver, BIOS or PCIe Issues - [H]ard|Forum",2025-02-03,124,2025-02-03,114.71862375628316,118.53757894355684,112.97910166242248,116.62810516357422,371235700.0,True,negative,0.950925886631012
